FBpp0073466 CG32655
FBpp0073468 CG11356
FBpp0077502 CG7261
FBpp0073470 CG12721
FBpp0305298 del
FBpp0073474 Usp7
FBpp0073475 Chrac-16
FBpp0075214 l(3)72Dp
FBpp0080731 CG10623
FBpp0073490 CG1463
FBpp0086482 CG8204
FBpp0073500 Mks1
FBpp0292197 CG42730
FBpp0292198 tectonic
FBpp0289770 CG8116
FBpp0082599 CG14870
FBpp0073502 Rab40
FBpp0076348 GstO3
FBpp0083150 cry
FBpp0290718 par-1
FBpp0076411 CdsA
FBpp0075179 CG4753
FBpp0078338 CG12746
FBpp0086707 CG13018
FBpp0073525 CG4645
FBpp0080011 CG12404
FBpp0077538 CG15356
FBpp0074105 Sap30
FBpp0073528 CG4407
FBpp0081260 CG2846
FBpp0073537 CG12717
FBpp0073542 Aven
FBpp0292850 slpr
FBpp0083967 p38c
FBpp0305371 Smurf
FBpp0085100 CG1736
FBpp0084264 Tnks
FBpp0082655 Fbxl7
FBpp0085131 qless
FBpp0077945 CG10585
FBpp0076560 akirin
FBpp0079111 CG7154
FBpp0073578 hep
FBpp0073586 CG15743
FBpp0074657 Papss
FBpp0079436 Trx-2
FBpp0079809 CG6287
FBpp0086370 Got1
FBpp0288463 CG7394
FBpp0081545 CG8199
FBpp0073609 GstT4
FBpp0073620 Yippee
FBpp0073640 CG11164
FBpp0086057 CG30105
FBpp0073650 CG11151
FBpp0073659 Nup93-1
FBpp0083749 sav
FBpp0073667 CG10996
FBpp0111930 G6P
FBpp0075511 CG6650
FBpp0073669 CtsB1
FBpp0085251 Lamp1
FBpp0087972 cathD
FBpp0085075 Sap-r
FBpp0086719 Cp1
FBpp0073672 Grip91
FBpp0304827 TubG2
FBpp0292515 CG42787
FBpp0073674 CG9941
FBpp0073752 CG5334
FBpp0086803 CG33156
FBpp0083200 Naam
FBpp0077168 CG3714
FBpp0087714 CG8080
FBpp0076204 CG3448
FBpp0080880 barr
FBpp0301016 CG8223
FBpp0088904 Tm1
FBpp0082490 Mf
FBpp0076320 Prm
FBpp0074298 wupA
FBpp0085411 TpnC4
FBpp0305393 CG9297
FBpp0081783 CG45076
FBpp0073690 CG12480
FBpp0111895 anon-WO0140519.10
FBpp0073736 CG18157
FBpp0073716 CG11590
FBpp0077578 CG17660
FBpp0081993 CG6950
FBpp0073725 CG1461
FBpp0112333 CG32068
FBpp0085475 Tdc2
FBpp0088926 Sam-S
FBpp0073731 CG9404
FBpp0073739 mRNA-cap
FBpp0080257 l(2)35Bd
FBpp0073743 CG11674
FBpp0083146 nos
FBpp0073750 nmdyn-D6
FBpp0075387 CTPsyn
FBpp0077982 CG10581
FBpp0304733 NTPase
FBpp0085077 CG15547
FBpp0075994 CG11811
FBpp0081866 CG5276
FBpp0081561 nmdyn-D7
FBpp0079490 Apf
FBpp0073755 Ag5r2
FBpp0074628 CG7298
FBpp0304942 CG7290
FBpp0084450 CG6296
FBpp0083648 Pebp1
FBpp0084416 CG6403
FBpp0302616 CG6933
FBpp0087788 PGRP-SC2
FBpp0074218 CG8661
FBpp0304938 CG17145
FBpp0073759 NetA
FBpp0086237 Sema-2a
FBpp0073761 CG9413
FBpp0087826 Mal-A2
FBpp0303762 CD98hc
FBpp0073774 be
FBpp0289256 DmelCG42376
FBpp0075396 CG6878
FBpp0073778 dob
FBpp0085582 Hsl
FBpp0085117 CG1544
FBpp0076375 CG6638
FBpp0073783 CG9065
FBpp0271765 ATP7
FBpp0289852 CG42496
FBpp0078080 Atox1
FBpp0073785 opm
FBpp0073790 CG32591
FBpp0073791 CG9503
FBpp0073792 Eo
FBpp0089324 shd
FBpp0073793 CG12398
FBpp0073794 CG14406
FBpp0073805 CG32590
FBpp0084059 CG13623
FBpp0086996 CG33672
FBpp0288705 Las
FBpp0084043 CG31126
FBpp0073816 CG5662
FBpp0073824 dah
FBpp0297577 nuf
FBpp0076653 vvl
FBpp0073848 CG11655
FBpp0099728 fabp
FBpp0073853 CG6308
FBpp0084782 CG14512
FBpp0073861 CG7860
FBpp0073863 CG8097
FBpp0083968 Slimp
FBpp0073872 CG9281
FBpp0086114 EDTP
FBpp0084303 CLS
FBpp0078069 CG9389
FBpp0111901 CG3632
FBpp0089178 CG2929
FBpp0083921 CG5991
FBpp0296988 CG9391
FBpp0083097 CG7718
FBpp0075270 CG17028
FBpp0078854 mtm
FBpp0075268 CG17026
FBpp0288569 CG6910
FBpp0073880 CG9220
FBpp0073890 CG9203
FBpp0073891 Grip128
FBpp0079978 spict
FBpp0073901 CG8206
FBpp0081386 CG11755
FBpp0073903 CG8239
FBpp0076557 qm
FBpp0083842 Hmgcr
FBpp0087266 Fpps
FBpp0086997 CG33671
FBpp0080807 CG10268
FBpp0073913 CG8509
FBpp0073917 CG8565
FBpp0079640 Mdh1
FBpp0303562 Pgk
FBpp0073940 exd
FBpp0082829 abd-A
FBpp0081194 lab
FBpp0289353 Dll
FBpp0081138 Dfd
FBpp0089393 Scr
FBpp0087197 en
FBpp0081161 Antp
FBpp0081732 hth
FBpp0082826 Abd-B
FBpp0073945 vap
FBpp0073955 Stim
FBpp0113106 olf186-F
FBpp0073975 CG8962
FBpp0073983 Arp6
FBpp0078673 CG31917
FBpp0074844 CG3961
FBpp0082848 CG5265
FBpp0304140 sgg
FBpp0077381 CG17301
FBpp0088087 cos
FBpp0074693 cyc
FBpp0291433 CG30382
FBpp0087122 Oda
FBpp0080943 Pomp
FBpp0112985 Rpn13
FBpp0073990 eas
FBpp0077226 CG2818
FBpp0075543 CG8745
FBpp0080020 Pect
FBpp0073996 caz
FBpp0083366 Syp
FBpp0088568 TBPH
FBpp0074003 SWIP
FBpp0079162 CG7429
FBpp0074017 Cyp1
FBpp0078469 Kat60
FBpp0289964 kat-60L1
FBpp0074028 disco
FBpp0077065 DIP1
FBpp0087583 Uba1
FBpp0089379 Trc8
FBpp0074065 SMC3
FBpp0289334 CG32441
FBpp0074095 CG4653
FBpp0080343 CG15255
FBpp0074099 TwdlX
FBpp0074133 CG9634
FBpp0074100 TwdlY
FBpp0076638 Cpr65Ea
FBpp0074103 Twdlalpha
FBpp0074113 CG4872
FBpp0088615 U26
FBpp0074115 Rcp
FBpp0087085 RpIII128
FBpp0074902 CG5147
FBpp0303920 CG7339
FBpp0077946 Sin
FBpp0074116 CG4880
FBpp0077507 mio
FBpp0079785 CG4705
FBpp0074126 CG9125
FBpp0088945 AP-2alpha
FBpp0112119 CG8176
FBpp0288687 TwdlZ
FBpp0074136 CG9673
FBpp0087258 thetaTry
FBpp0288476 CG8773
FBpp0075472 CG3868
FBpp0304273 kappaTry
FBpp0074138 CG9676
FBpp0076150 CG3088
FBpp0081601 rump
FBpp0081754 Rbp1
FBpp0080622 CG10333
FBpp0303126 Gem2
FBpp0085529 ubl
FBpp0289481 CG42458
FBpp0077073 CG3294
FBpp0074164 CG32564
FBpp0303816 CG11350
FBpp0074168 CG12998
FBpp0074184 Arpc3B
FBpp0077378 Arpc5
FBpp0110086 Whamy
FBpp0074211 p-cup
FBpp0074357 CG15059
FBpp0074217 Fim
FBpp0075561 Abp1
FBpp0085526 coro
FBpp0074219 CG8664
FBpp0086867 CG4734
FBpp0077208 Sec5
FBpp0302896 esn
FBpp0290503 dlg1
FBpp0074234 Unc-4
FBpp0074235 OdsH
FBpp0288804 JYalpha
FBpp0076090 Taf2
FBpp0079164 Trf
FBpp0074254 IntS2
FBpp0077896 CG5498
FBpp0083533 lsn
FBpp0293947 CG15896
FBpp0084901 CG7834
FBpp0075313 AGO2
FBpp0085875 CG5190
FBpp0088529 Zasp66
FBpp0074301 CG7192
FBpp0081310 CG10435
FBpp0084610 ALiX
FBpp0088666 mod(r)
FBpp0074818 CG32202
FBpp0074325 CG6106
FBpp0079109 Uro
FBpp0074960 Crtc
FBpp0078372 Sym
FBpp0076836 spo
FBpp0074381 Cyp18a1
FBpp0074387 Rip11
FBpp0289130 CG31177
FBpp0074397 CG15043
FBpp0088573 CG10910
FBpp0086910 CG13323
FBpp0074400 psh
FBpp0086341 COX6AL
FBpp0074425 CG7322
FBpp0081800 Sodh-2
FBpp0074918 CG5290
FBpp0082125 CG12279
FBpp0083505 e
FBpp0297142 Cka
FBpp0078327 CG2091
FBpp0074443 Mur18B
FBpp0083139 CG14292
FBpp0074444 Muc18B
FBpp0085988 Muc55B
FBpp0074446 CG7889
FBpp0077359 CG9643
FBpp0077335 CG17219
FBpp0074447 Hs3st-B
FBpp0085478 Hsepi
FBpp0083255 Hs6st
FBpp0080826 Hs2st
FBpp0082333 CG9922
FBpp0304758 NAA20
FBpp0074486 Pfrx
FBpp0086530 Hex-C
FBpp0084382 Hex-t1
FBpp0081609 CG8417
FBpp0074509 CG14210
FBpp0074511 CG14212
FBpp0081244 sgll
FBpp0081246 CG31473
FBpp0085678 hrg
FBpp0291546 Pp1-Y1
FBpp0304375 ImpL3
FBpp0298351 Arr1
FBpp0079817 Reps
FBpp0074558 AP-1-2beta
FBpp0074523 Mer
FBpp0074530 CG12237
FBpp0074544 Grip84
FBpp0293824 CG43133
FBpp0292113 CG32553
FBpp0290349 CG8407
FBpp0080089 ics
FBpp0074571 amn
FBpp0074587 CG14185
FBpp0112016 DmelCG13502
FBpp0087961 Kdm4A
FBpp0080799 msb1l
FBpp0086041 sub
FBpp0305521 comt
FBpp0082345 CG31495
FBpp0081673 gammaSnap2
FBpp0099733 Ance-3
FBpp0082879 CG5860
FBpp0077597 CG31661
FBpp0080129 Ance
FBpp0079309 Bace
FBpp0082880 CG5863
FBpp0080131 Ance-2
FBpp0087745 Ance-4
FBpp0077596 CG31926
FBpp0304235 DmelCG8564
FBpp0074613 CG6434
FBpp0079664 Utx
FBpp0074615 Pex23
FBpp0074633 CG7328
FBpp0074634 CG7335
FBpp0074638 Ir76b
FBpp0075915 Ir68a
FBpp0289203 Ir41a
FBpp0076857 Ir64a
FBpp0290308 Ir40a
FBpp0074649 CG15881
FBpp0288805 CG6364
FBpp0075006 CG6479
FBpp0084849 CG7789
FBpp0303326 CG7568
FBpp0083740 Ublcp1
FBpp0082320 sqd
FBpp0078693 jet
FBpp0081525 CG9356
FBpp0074665 RhoGDI
FBpp0074668 schuy
FBpp0077562 c-cup
FBpp0074679 fln
FBpp0074684 CG8004
FBpp0086383 calypso
FBpp0076621 BBS1
FBpp0084351 Exo84
FBpp0074993 Sec3
FBpp0083932 Sec10
FBpp0083436 Sec15
FBpp0079947 Pkd2
FBpp0085888 Sec6
FBpp0087707 CG18659
FBpp0078326 Sec8
FBpp0113119 Ehbp1
FBpp0080934 phr6-4
FBpp0078706 vri
FBpp0079865 Cry
FBpp0297287 Eip78C
FBpp0084796 CG2010
FBpp0076495 Pdp1
FBpp0081723 cwo
FBpp0112131 cu
FBpp0074705 Rcd7
FBpp0074740 CG9231
FBpp0078649 His3.3A
FBpp0290784 CG15322
FBpp0084784 yem
FBpp0082521 Set
FBpp0087402 Caf1-105
FBpp0078318 CG2051
FBpp0074721 serp
FBpp0077054 Cda4
FBpp0078268 Gasp
FBpp0077026 obst-A
FBpp0099909 CG4293
FBpp0074733 wnd
FBpp0074737 lush
FBpp0085444 Opbp
FBpp0306056 Snmp1
FBpp0078304 Obp83b
FBpp0076026 Or67d
FBpp0087974 Nop17l
FBpp0303820 CG13901
FBpp0288749 Yeti
FBpp0087536 Sec24AB
FBpp0083604 Sar1
FBpp0302999 Sec24CD
FBpp0074759 CG9666
FBpp0074766 Chd3
FBpp0075142 CG4842
FBpp0083984 CG13611
FBpp0079118 LKR
FBpp0077450 CG9886
FBpp0100048 Adh
FBpp0083302 CG4335
FBpp0075184 Pdh
FBpp0082814 Irc
FBpp0086837 CG10814
FBpp0074785 Max
FBpp0291035 Mnt
FBpp0074786 nes
FBpp0079119 CG7149
FBpp0080999 CG9248
FBpp0080897 CG31683
FBpp0077872 CG4825
FBpp0297826 CG43345
FBpp0080790 CG33116
FBpp0074800 CG10424
FBpp0074801 CG11577
FBpp0087519 sel
FBpp0100040 Acp53C14c
FBpp0074806 nkd
FBpp0074807 CG18136
FBpp0087625 CG1868
FBpp0074813 CG11619
FBpp0076519 PGRP-SD
FBpp0074824 HipHop
FBpp0083943 cav
FBpp0075692 ver
FBpp0081114 Gld
FBpp0074829 Dysb
FBpp0289374 Pallidin
FBpp0075998 Blos4
FBpp0075932 Blos2
FBpp0110178 Muted
FBpp0086017 HPS4
FBpp0081373 p
FBpp0290948 Blos1
FBpp0074834 CG6843
FBpp0084501 CG6066
FBpp0079616 holn1
FBpp0088574 mael
FBpp0297182 nbs
FBpp0074853 ftz-f1
FBpp0081139 ftz
FBpp0074855 Nufip
FBpp0083918 spas
FBpp0074885 skl
FBpp0074896 grim
FBpp0074886 rpr
FBpp0074899 hid
FBpp0305088 CG13700
FBpp0083588 CG6439
FBpp0301600 CanB2
FBpp0290386 Pih1D1
FBpp0074920 Tsp74F
FBpp0074927 CG5567
FBpp0074928 CG5577
FBpp0076591 CG8596
FBpp0074940 edin
FBpp0082908 AttD
FBpp0086568 AttB
FBpp0301076 Dro
FBpp0074969 Jon74E
FBpp0074972 Ndfip
FBpp0080445 Cyt-c-d
FBpp0289812 CG10164
FBpp0074991 CG33052
FBpp0305956 yata
FBpp0074992 CG33051
FBpp0075003 Mip
FBpp0079821 AstC
FBpp0075012 CG6512
FBpp0078358 CG12170
FBpp0305600 U2af38
FBpp0076804 Txl
FBpp0075071 l(3)73Ah
FBpp0075144 RAF2
FBpp0075080 CG9701
FBpp0083206 bnl
FBpp0075081 Nrt
FBpp0081135 Ama
FBpp0075085 CG9706
FBpp0291025 Alg-2
FBpp0077715 ebi
FBpp0086645 phyl
FBpp0085186 ttk
FBpp0081397 CG8202
FBpp0086329 fidipidine
FBpp0075097 Rh4
FBpp0075516 CG6833
FBpp0075107 PGRP-SB1
FBpp0082840 GckIII
FBpp0304464 trc
FBpp0083057 fray
FBpp0075118 Su(P)
FBpp0305731 GstS1
FBpp0083036 CG12321
FBpp0075120 CG4098
FBpp0303949 CG32164
FBpp0075123 tra
FBpp0081256 dsx
FBpp0290499 fru
FBpp0075128 Nplp3
FBpp0079123 Acp1
FBpp0289851 CG42498
FBpp0076883 Prpk
FBpp0085562 CG33786
FBpp0075156 Mipp1
FBpp0086706 CG8257
FBpp0083969 CG5463
FBpp0084662 CG12413
FBpp0079310 fu12
FBpp0075193 Notum
FBpp0075208 CG12272
FBpp0083523 CG5849
FBpp0083525 CG31233
FBpp0110455 CG40470
FBpp0075224 CG4982
FBpp0086046 CG6424
FBpp0082592 SIDL
FBpp0077934 CG11396
FBpp0306028 l(3)76BDm
FBpp0079574 CG4953
FBpp0079332 Trs23
FBpp0086599 Trs31
FBpp0080933 bru
FBpp0086845 AGBE
FBpp0080153 CG9008
FBpp0082496 GlyS
FBpp0083245 CG4390
FBpp0075252 CG5235
FBpp0075265 elgi
FBpp0083419 Usp8
FBpp0088368 Inos
FBpp0075275 mib1
FBpp0075283 Pka-C3
FBpp0075290 CG32150
FBpp0306193 CG13875
FBpp0075301 CG7276
FBpp0080294 CG4161
FBpp0075308 Eip71CD
FBpp0081772 SelR
FBpp0075324 Eig71Eb
FBpp0075337 Eig71Ef
FBpp0085430 CG10465
FBpp0289855 CG7606
FBpp0306060 CG34279
FBpp0077299 CG31698
FBpp0305802 PGRP-SB2
FBpp0075374 Brd
FBpp0081481 neur
FBpp0089009 AsnS
FBpp0087058 fdl
FBpp0077698 CG4291
FBpp0075398 CG7011
FBpp0080968 Mtp
FBpp0085698 wbl
FBpp0075410 CG6945
FBpp0304747 step
FBpp0075919 GlcAT-P
FBpp0291409 GlcAT-S
FBpp0085791 Hs3st-A
FBpp0099952 sotv
FBpp0075434 CG5048
FBpp0075435 CG13477
FBpp0084287 CG14545
FBpp0083145 Cyp12a4
FBpp0085987 CG10911
FBpp0075479 CG7768
FBpp0075482 CG7924
FBpp0302809 CG7906
FBpp0079226 CG7778
FBpp0080765 dnt
FBpp0075488 D
FBpp0079973 pdm2
FBpp0075491 Fbp1
FBpp0079838 CG4988
FBpp0078079 CG32445
FBpp0076771 CG10467
FBpp0083127 P5cr
FBpp0290240 CG32181
FBpp0082895 P5cr-2
FBpp0075520 btl
FBpp0075522 CG13484
FBpp0306178 CG43986
FBpp0075534 CG8833
FBpp0080383 CG4935
FBpp0075535 Rgl
FBpp0080642 CG31751
FBpp0075553 Tgi
FBpp0086941 Amph
FBpp0075576 SNCF
FBpp0077584 Halo
FBpp0075588 CG10140
FBpp0292797 CG3649
FBpp0075610 ste14
FBpp0086207 ste24a
FBpp0076791 Sras
FBpp0292041 SC35
FBpp0075628 Zmynd10
FBpp0082402 CG31320
FBpp0077037 tilB
FBpp0085901 CG17669
FBpp0075750 Adk1
FBpp0292148 CG5961
FBpp0087189 Roc2
FBpp0075655 CG17666
FBpp0083189 CG3581
FBpp0075663 CG32110
FBpp0112811 CG41423
FBpp0076457 Uba2
FBpp0305853 Cals
FBpp0300947 sm
FBpp0086010 icln
FBpp0075687 Obp69a
FBpp0076995 Obp19d
FBpp0297995 Obp19a
FBpp0078704 Bub1
FBpp0289215 moi
FBpp0075693 CG10688
FBpp0078510 CG1129
FBpp0086475 CG8207
FBpp0075699 nst
FBpp0290783 CG17065
FBpp0297241 CG1969
FBpp0078898 mmy
FBpp0078417 PEK
FBpp0084659 CG1894
FBpp0288398 Dsp1
FBpp0075704 CG10646
FBpp0086024 CG4996
FBpp0079409 scat
FBpp0077151 CG3338
FBpp0085829 CG15087
FBpp0304160 ArfGAP3
FBpp0075717 Smyd4
FBpp0075718 CG32104
FBpp0075721 CrzR
FBpp0082386 Crz
FBpp0075729 RhoGAP68F
FBpp0075732 eap
FBpp0075736 Est-P
FBpp0085778 CG15117
FBpp0075739 CG10426
FBpp0075748 CG5626
FBpp0291628 CG33260
FBpp0288501 CG31812
FBpp0075752 Rh7
FBpp0075759 yps
FBpp0291491 exu
FBpp0089038 Pur-alpha
FBpp0288761 cup
FBpp0075762 Klp68D
FBpp0078962 Osm6
FBpp0077218 Che-13
FBpp0076861 Klp64D
FBpp0075763 CG14130
FBpp0075928 CG32081
FBpp0075769 CCDC151
FBpp0079066 gudu
FBpp0075793 Grip163
FBpp0075794 viaf
FBpp0075798 obst-G
FBpp0079405 CG13110
FBpp0083516 E2f1
FBpp0077855 CG5955
FBpp0079776 CG6700
FBpp0075857 CG11658
FBpp0075861 CG11652
FBpp0082468 CG7265
FBpp0083672 CG33107
FBpp0081829 CG14701
FBpp0080879 vls
FBpp0075895 CG14141
FBpp0111661 CG34445
FBpp0075899 scyl
FBpp0302548 anon-EST:fe2G11
FBpp0075901 CG7573
FBpp0082740 CG14882
FBpp0083187 CG31245
FBpp0075906 CG7551
FBpp0075908 CG12289
FBpp0075912 CG6168
FBpp0306233 msopa
FBpp0075916 Ube3a
FBpp0075917 Plod
FBpp0078732 CG31915
FBpp0305083 CG7330
FBpp0079837 CG4983
FBpp0076576 CG14835
FBpp0080523 CG6380
FBpp0075933 SuUR
FBpp0075937 CG7839
FBpp0111322 CG34214
FBpp0290259 CG33228
FBpp0075938 APP-BP1
FBpp0079041 ico
FBpp0088054 CG12736
FBpp0305446 por
FBpp0080670 Faf
FBpp0304189 CG4603
FBpp0086398 casp
FBpp0302957 CG5776
FBpp0077645 Plap
FBpp0084267 Npl4
FBpp0075984 CG8009
FBpp0076921 Dd
FBpp0289559 Pde6
FBpp0078083 CG11249
FBpp0079352 PrBP
FBpp0075997 tna
FBpp0075999 CG7949
FBpp0086590 Ciao1
FBpp0078425 Mms19
FBpp0110523 CG17683
FBpp0076003 CG6418
FBpp0076712 Or65a
FBpp0087262 Or47b
FBpp0077384 CG9879
FBpp0076037 dpr10
FBpp0305929 CG32791
FBpp0083431 CG10824
FBpp0079677 chico
FBpp0113052 Dredd
FBpp0084827 CG7593
FBpp0089006 Naa60
FBpp0076083 CG6674
FBpp0303971 CG6685
FBpp0083348 Pi3K92E
FBpp0293461 PIP5K59B
FBpp0076092 iPLA2-VIA
FBpp0305749 GXIVsPLA2
FBpp0292509 GIIIspla2
FBpp0112217 CG14507
FBpp0086975 Taz
FBpp0076097 RasGAP1
FBpp0081788 CG31272
FBpp0078212 Mes2
FBpp0076113 CG8336
FBpp0076116 CG8329
FBpp0076132 defl
FBpp0082733 CG5903
FBpp0099933 ATPW
FBpp0076142 SH3PX1
FBpp0076145 CG6767
FBpp0291761 CG2246
FBpp0085333 CG8343
FBpp0076164 PGRP-LA
FBpp0113069 PGRP-LD
FBpp0076167 PGRP-LF
FBpp0086284 CG30100
FBpp0080547 CG6412
FBpp0076182 Hsp27
FBpp0301282 Hsp23
FBpp0076224 Hsp26
FBpp0084759 CG11899
FBpp0111751 tor
FBpp0084728 Pkc98E
FBpp0076189 CG3529
FBpp0290161 Lerp
FBpp0076201 CG3434
FBpp0077636 Tgt
FBpp0076203 phol
FBpp0100010 Hsp22
FBpp0076225 Hsp67Bc
FBpp0076227 Klp67A
FBpp0076230 CG4483
FBpp0084296 CG17196
FBpp0076467 Srp9
FBpp0080989 CG9319
FBpp0080099 Vm34Ca
FBpp0076303 CG6576
FBpp0076311 CG32026
FBpp0076324 CG32022
FBpp0088029 CG1598
FBpp0112104 CG9853
FBpp0289608 CaMKII
FBpp0082600 Rh6
FBpp0110413 Gprk1
FBpp0079875 Rh5
FBpp0083112 EndoA
FBpp0076350 foi
FBpp0076352 ergic53
FBpp0083397 CG17271
FBpp0110252 CG12817
FBpp0076360 CG6282
FBpp0290325 CG42542
FBpp0076372 GAPsec
FBpp0085460 CG3267
FBpp0076378 GstO2
FBpp0076380 ZC3H3
FBpp0076386 Oseg1
FBpp0076406 fan
FBpp0086966 Dgkepsilon
FBpp0076413 CG7979
FBpp0087735 PAN2
FBpp0086691 SelD
FBpp0076433 CG7185
FBpp0076437 CG7194
FBpp0087563 Sting
FBpp0076451 Nmt
FBpp0082065 Aos1
FBpp0294001 PICK1
FBpp0113115 ena
FBpp0081894 CG14712
FBpp0290163 mxt
FBpp0088069 p47
FBpp0289272 CG42383
FBpp0085836 Gint3
FBpp0076481 CG8042
FBpp0076483 syd
FBpp0086140 CG11395
FBpp0076533 CG7506
FBpp0076535 CG7716
FBpp0079623 Grip75
FBpp0083793 VhaAC39-2
FBpp0076546 Neos
FBpp0293529 CG32369
FBpp0083249 trem
FBpp0076550 mus312
FBpp0077626 Tango14
FBpp0077106 Fnta
FBpp0082737 CG17565
FBpp0303850 CG10778
FBpp0085607 CG13426
FBpp0076578 CG8560
FBpp0076588 CTCF
FBpp0084918 Nlp
FBpp0076592 eco
FBpp0076608 CG9953
FBpp0305294 CG9948
FBpp0076609 bin
FBpp0083486 bap
FBpp0078512 CG1126
FBpp0085279 NompB
FBpp0288481 Oseg5
FBpp0077718 BBS8
FBpp0085718 Arl6
FBpp0087297 BBS4
FBpp0099821 Clamp
FBpp0306032 trh
FBpp0076657 CG32392
FBpp0291497 PPO1
FBpp0079088 CG12789
FBpp0089042 Tbh
FBpp0076677 sfl
FBpp0076685 CG8368
FBpp0083854 CG10214
FBpp0079232 CG7810
FBpp0079751 Art8
FBpp0076748 Jon65Aiv
FBpp0080140 CG8997
FBpp0087224 CG30031
FBpp0076755 CG6602
FBpp0292746 CG42798
FBpp0079211 Ssb-c31a
FBpp0076762 Ets65A
FBpp0077739 Ets21C
FBpp0076777 alphaKap4
FBpp0083859 RanBP3
FBpp0077232 CG31778
FBpp0077229 CG31955
FBpp0076790 vn
FBpp0079313 grk
FBpp0076806 scny
FBpp0086208 ste24b
FBpp0100158 ste24c
FBpp0289359 wech
FBpp0086069 l(2)k01209
FBpp0087680 Mad1
FBpp0078730 Cap-D3
FBpp0086591 SMC2
FBpp0076822 Bre1
FBpp0082507 CG4203
FBpp0304793 chm
FBpp0081882 mgr
FBpp0080508 CG6304
FBpp0081902 CG14718
FBpp0076882 CG10672
FBpp0089387 Mdy
FBpp0301156 CG14231
FBpp0076884 CG10674
FBpp0076891 CG1486
FBpp0305307 CG5446
FBpp0076894 dod
FBpp0085842 CG5482
FBpp0297155 Fkbp14
FBpp0076897 Sep1
FBpp0087869 pnut
FBpp0083352 Sep2
FBpp0076915 CG1678
FBpp0080043 CG16826
FBpp0076931 CG1722
FBpp0076949 CG1724
FBpp0076948 CG14579
FBpp0076932 Npc1b
FBpp0271877 Npc2e
FBpp0077492 Npc2a
FBpp0089085 Ahcy89E
FBpp0076940 stg1
FBpp0111566 CG34402
FBpp0076942 CG15445
FBpp0076952 CG1503
FBpp0076961 r-cup
FBpp0082311 f-cup
FBpp0088172 mav
FBpp0297145 CG8298
FBpp0086442 Gpo-1
FBpp0076989 CG1631
FBpp0297617 CG1504
FBpp0303852 CG15432
FBpp0305425 nmo
FBpp0111838 Traf4
FBpp0081672 knk
FBpp0077044 Cp110
FBpp0088260 Kif3C
FBpp0288694 Cep97
FBpp0084912 Sas-6
FBpp0077055 CG17599
FBpp0290580 CG5142
FBpp0082624 CG4525
FBpp0080628 CG15161
FBpp0088344 Dyrk2
FBpp0077070 Elba3
FBpp0077114 Bsg25A
FBpp0077377 Elba2
FBpp0077075 CG15629
FBpp0077078 CG11927
FBpp0077084 Sgs1
FBpp0078630 betaggt-I
FBpp0077110 CG15631
FBpp0077133 CG17840
FBpp0077134 HP6
FBpp0086073 Lhr
FBpp0077147 morgue
FBpp0084411 CG5484
FBpp0290362 CG5021
FBpp0077157 CG2955
FBpp0305661 mei-P26
FBpp0077160 CG15425
FBpp0077173 CG31961
FBpp0085690 TBCB
FBpp0085327 Tbce
FBpp0077188 slp1
FBpp0077189 slp2
FBpp0077195 CG15423
FBpp0303888 CG43773
FBpp0302901 CG14483
FBpp0288393 Kap3
FBpp0303935 CG18815
FBpp0290169 CG34001
FBpp0077235 CG16712
FBpp0080763 fon
FBpp0077247 sob
FBpp0087732 lin
FBpp0084615 mil
FBpp0084540 CG3330
FBpp0077251 CG33123
FBpp0077258 CG3238
FBpp0077266 CG15404
FBpp0077276 CG8838
FBpp0077277 Ptpa
FBpp0077292 CG9664
FBpp0077304 Cpr23B
FBpp0087035 Cpr49Ah
FBpp0080413 PRL-1
FBpp0078483 CG12007
FBpp0077332 CG17264
FBpp0077337 GABPI
FBpp0084788 CG14517
FBpp0077340 CG17221
FBpp0077775 CG11454
FBpp0078844 CG9154
FBpp0077399 Trn-SR
FBpp0077400 aph-1
FBpp0088783 pen-2
FBpp0291079 nct
FBpp0291082 Menl-2
FBpp0077410 Syt1
FBpp0099902 Syn
FBpp0290542 CASK
FBpp0081097 Syt4
FBpp0305896 Unc-76
FBpp0290013 cpx
FBpp0290833 stnA
FBpp0077416 CG3077
FBpp0079550 CG5734
FBpp0085443 Debcl
FBpp0077444 CG15390
FBpp0077873 mTerf3
FBpp0083029 mTerf5
FBpp0099810 ey
FBpp0089409 Fs
FBpp0079110 CG7164
FBpp0086731 RN-tre
FBpp0077480 CG17242
FBpp0305613 CG31704
FBpp0077489 Der-1
FBpp0077491 CG7289
FBpp0079547 Npc1a
FBpp0085084 Npc2h
FBpp0081654 Npc2c
FBpp0086263 Amyrel
FBpp0087930 CG30378
FBpp0291175 Acam
FBpp0085195 CG1890
FBpp0077504 AIF
FBpp0087120 EndoG
FBpp0077508 papi
FBpp0079754 aub
FBpp0087092 Hen1
FBpp0077522 aop
FBpp0085834 edl
FBpp0081507 CG8132
FBpp0290922 Men-b
FBpp0087351 CG12338
FBpp0297097 CG13334
FBpp0087646 CG8777
FBpp0289717 CG4622
FBpp0085878 CG10924
FBpp0077577 frtz
FBpp0079317 fy
FBpp0077598 CG7420
FBpp0077616 CG4415
FBpp0077644 CG5118
FBpp0077658 S
FBpp0077669 CG13946
FBpp0081206 CG17917
FBpp0292841 CG42827
FBpp0293879 CG18673
FBpp0292842 CG42828
FBpp0077671 Gr21a
